order_id,order_date,customer_id,product_id,sales,quantity,profit
CA-2021-105753,2021-10-20,LC-16960,FUR-FU-10000246,61.1,5,18.33
CA-2021-160220,2021-10-20,JS-16030,OFF-ST-10000617,20.86,7,1.4602
CA-2021-160220,2021-10-20,JS-16030,TEC-PH-10001557,191.98,2,51.8346
CA-2021-133697,2021-10-20,CM-12445,FUR-CH-10002372,56.686,1,-14.5764
CA-2021-139549,2021-10-20,MY-18295,FUR-CH-10001802,387.136,4,4.8392
CA-2021-106341,2021-10-20,LF-17185,OFF-AR-10002053,7.152,3,0.7152
CA-2021-168921,2021-10-20,AG-10495,OFF-BI-10004209,19.296,3,6.03
CA-2021-160220,2021-10-20,JS-16030,TEC-PH-10001300,125.7,6,35.196
CA-2021-151169,2021-10-21,MY-18295,OFF-BI-10002813,7.92,4,3.564
CA-2021-133669,2021-10-21,SV-20935,TEC-PH-10001305,235.152,8,-47.0304
CA-2021-125080,2021-10-21,VW-21775,FUR-TA-10003238,661.176,2,-231.4116
CA-2021-144729,2021-10-21,JE-15745,OFF-ST-10004804,154.44,3,1.5444
CA-2021-111493,2021-10-21,CM-12160,TEC-AC-10004510,98.16,6,9.816
CA-2021-136322,2021-10-21,AP-10720,FUR-FU-10002878,45.568,2,9.6832
CA-2021-155516,2021-10-21,MK-17905,OFF-SU-10001225,7.36,2,0.1472
CA-2021-169334,2021-10-21,GW-14605,OFF-ST-10004950,111.672,9,6.9795
CA-2021-155516,2021-10-21,MK-17905,OFF-BI-10002412,23.2,4,10.44
CA-2021-136322,2021-10-21,AP-10720,OFF-BI-10004817,28.752,8,-21.0848
CA-2021-138478,2021-10-21,DP-13390,OFF-BI-10001120,4535.976,3,1644.2913
CA-2021-155516,2021-10-21,MK-17905,OFF-ST-10002406,104.79,7,29.3412
CA-2021-112340,2021-10-21,NM-18520,OFF-PA-10001892,22.92,3,11.2308
CA-2021-155516,2021-10-21,MK-17905,FUR-BO-10002545,1043.92,4,271.4192
CA-2021-161746,2021-10-21,CS-11950,OFF-AR-10000390,12.39,3,5.6994
CA-2021-166373,2021-10-21,JF-15565,TEC-AC-10002323,106.08,6,-9.282
CA-2021-161746,2021-10-21,CS-11950,FUR-FU-10003731,19.96,2,5.5888
CA-2021-138478,2021-10-21,DP-13390,OFF-PA-10001801,35.88,6,17.5812
CA-2021-138478,2021-10-21,DP-13390,OFF-AR-10002240,113.22,3,29.4372
CA-2021-161746,2021-10-21,CS-11950,OFF-ST-10002743,340.92,3,3.4092
CA-2021-161746,2021-10-21,CS-11950,FUR-CH-10004626,242.136,3,12.1068
CA-2021-169887,2021-10-22,MS-17530,OFF-AR-10002766,8.34,3,2.2518
CA-2021-169887,2021-10-22,MS-17530,OFF-PA-10003001,6.68,1,3.2064
US-2021-116400,2021-10-22,EB-13930,FUR-FU-10003731,39.92,4,11.1776
CA-2021-169887,2021-10-22,MS-17530,FUR-FU-10003095,101.94,3,30.582
CA-2021-165148,2021-10-22,PM-19135,FUR-FU-10000732,31.4,5,10.048
CA-2021-165484,2021-10-23,HK-14890,OFF-PA-10000595,54.816,3,17.8152
CA-2021-165484,2021-10-23,HK-14890,FUR-FU-10001196,16.156,7,-12.117
CA-2021-151323,2021-10-23,AB-10255,OFF-FA-10002983,17.05,5,8.184
CA-2021-132661,2021-10-23,SR-20740,OFF-PA-10000482,379.4,10,178.318
CA-2021-121748,2021-10-24,VW-21775,TEC-AC-10002637,359.98,2,21.5988
CA-2021-121020,2021-10-24,CG-12040,TEC-PH-10001061,239.976,3,17.9982
CA-2021-158925,2021-10-24,JP-15460,OFF-PA-10003072,15.552,3,5.4432
CA-2021-121748,2021-10-24,VW-21775,TEC-AC-10003063,100.0,4,21.0
CA-2021-166275,2021-10-24,SS-20590,TEC-AC-10001838,199.99,1,85.9957
CA-2021-118311,2021-10-24,ED-13885,TEC-AC-10000892,450.0,5,162.0
CA-2021-153318,2021-10-25,JS-15595,TEC-PH-10000984,783.96,5,78.396
CA-2021-116596,2021-10-27,BW-11200,OFF-BI-10002949,9.728,2,3.2832
CA-2021-152632,2021-10-27,JE-15475,FUR-FU-10002671,40.2,3,19.296
CA-2021-116596,2021-10-27,BW-11200,OFF-FA-10000134,40.67,7,12.6077
CA-2021-116596,2021-10-27,BW-11200,OFF-ST-10000636,33.48,2,1.3392
CA-2021-156811,2021-10-27,BP-11095,OFF-BI-10001628,25.032,3,7.8225
CA-2021-120873,2021-10-27,BW-11200,FUR-CH-10000847,290.98,1,75.6548
CA-2021-156811,2021-10-27,BP-11095,OFF-AP-10001366,43.92,4,11.8584
US-2021-117387,2021-10-27,PA-19060,OFF-BI-10004308,67.136,4,25.176
CA-2021-116596,2021-10-27,BW-11200,FUR-CH-10000553,427.644,14,80.7772
CA-2021-142545,2021-10-28,JD-15895,OFF-PA-10004243,56.91,3,27.3168
CA-2021-130162,2021-10-28,JH-15910,TEC-PH-10002563,302.376,3,22.6782
CA-2021-142545,2021-10-28,JD-15895,OFF-PA-10002105,32.4,5,15.552
CA-2021-130162,2021-10-28,JH-15910,OFF-ST-10001328,93.06,6,26.0568
CA-2021-142545,2021-10-28,JD-15895,OFF-ST-10002756,1082.48,8,10.8248
CA-2021-140641,2021-10-28,EP-13915,OFF-BI-10001191,38.19,5,-26.733
CA-2021-144344,2021-10-28,PG-18820,FUR-FU-10000076,47.952,3,13.7862
CA-2021-134775,2021-10-28,AS-10285,OFF-BI-10002225,49.536,3,17.3376
CA-2021-144344,2021-10-28,PG-18820,FUR-FU-10003268,63.968,2,0.0
CA-2021-144344,2021-10-28,PG-18820,FUR-FU-10003553,165.048,3,41.262
US-2021-144393,2021-10-28,SM-20950,OFF-BI-10004236,17.616,4,-14.0928
CA-2021-134775,2021-10-28,AS-10285,OFF-PA-10004734,50.96,7,25.48
CA-2021-142545,2021-10-28,JD-15895,FUR-FU-10001861,77.6,4,38.024
CA-2021-142545,2021-10-28,JD-15895,OFF-BI-10002706,14.28,1,6.5688
CA-2021-125815,2021-10-28,DL-13330,OFF-AR-10004441,12.42,3,5.2164
CA-2021-120369,2021-10-28,VB-21745,FUR-FU-10003806,756.8,5,75.68
CA-2021-144344,2021-10-28,PG-18820,OFF-BI-10003719,37.425,5,-29.94
CA-2021-146682,2021-10-29,KW-16435,FUR-FU-10002671,67.0,5,32.16
US-2021-131912,2021-10-29,LH-17155,OFF-BI-10004236,11.744,1,3.8168
CA-2021-112389,2021-10-29,JM-15655,OFF-AP-10001626,11.67,3,3.0342
CA-2021-112389,2021-10-29,JM-15655,OFF-ST-10000419,40.74,3,0.4074
CA-2021-153836,2021-10-30,EH-13765,OFF-AR-10004602,114.95,5,32.186
CA-2021-167290,2021-10-30,JF-15295,OFF-AR-10004078,11.68,2,3.504
CA-2021-105291,2021-10-30,SP-20920,OFF-FA-10003059,3.62,2,1.1946
CA-2021-153836,2021-10-30,EH-13765,OFF-BI-10004817,28.752,3,10.0632
CA-2021-146913,2021-10-31,SF-20965,FUR-CH-10001854,1403.92,5,70.196
CA-2021-140130,2021-10-31,HW-14935,OFF-ST-10001128,332.94,3,9.9882
CA-2021-140130,2021-10-31,HW-14935,OFF-AR-10004269,12.39,3,3.4692
CA-2021-144218,2021-10-31,JD-15895,OFF-ST-10002615,1085.42,7,282.2092
CA-2021-140130,2021-10-31,HW-14935,FUR-CH-10002084,368.97,3,81.1734
CA-2021-140130,2021-10-31,HW-14935,OFF-SU-10001218,21.96,2,6.1488
CA-2021-119165,2021-10-31,BD-11320,FUR-CH-10000988,492.835,5,-14.081
US-2021-142251,2021-10-31,FO-14305,OFF-PA-10002986,32.064,6,11.2224
CA-2021-159212,2021-11-01,KM-16375,TEC-PH-10003988,21.8,2,6.104
CA-2021-159212,2021-11-01,KM-16375,OFF-EN-10002230,251.79,3,118.3413
CA-2021-100671,2021-11-01,CS-12490,OFF-ST-10004950,111.672,9,6.9795
CA-2021-129196,2021-11-01,XP-21865,TEC-AC-10002473,68.112,3,17.8794
CA-2021-109365,2021-11-03,XP-21865,OFF-AP-10002998,43.32,2,14.2956
CA-2021-128867,2021-11-03,CL-12565,OFF-AR-10000380,75.96,2,22.788
CA-2021-128867,2021-11-03,CL-12565,OFF-BI-10003981,27.24,6,13.3476
CA-2021-160136,2021-11-03,PJ-18835,OFF-PA-10002160,9.248,2,3.3524
CA-2021-127250,2021-11-03,SF-20200,OFF-AR-10003394,8.82,3,2.3814
CA-2021-168893,2021-11-03,AP-10915,OFF-FA-10002280,20.0,4,9.6
CA-2021-168893,2021-11-03,AP-10915,OFF-AR-10001770,7.98,3,2.0748
CA-2021-168893,2021-11-03,AP-10915,FUR-FU-10002885,24.1,5,9.158
CA-2021-168893,2021-11-03,AP-10915,OFF-AR-10003772,8.75,1,2.625
CA-2021-168893,2021-11-03,AP-10915,FUR-TA-10003392,842.94,3,160.1586
CA-2021-109365,2021-11-03,XP-21865,OFF-FA-10001561,15.26,7,5.0358
CA-2021-109365,2021-11-03,XP-21865,OFF-PA-10004359,314.55,3,150.984
CA-2021-109365,2021-11-03,XP-21865,OFF-BI-10003981,43.584,12,15.7992
CA-2021-109365,2021-11-03,XP-21865,OFF-PA-10001725,116.28,3,56.9772
CA-2021-109365,2021-11-03,XP-21865,OFF-BI-10002071,9.296,2,3.0212
CA-2021-114972,2021-11-03,PF-19225,OFF-LA-10004545,87.71,7,41.2237
CA-2021-114972,2021-11-03,PF-19225,FUR-CH-10001190,217.584,2,-29.9178
CA-2021-114972,2021-11-03,PF-19225,TEC-AC-10000682,82.95,5,29.0325
CA-2021-114972,2021-11-03,PF-19225,OFF-AP-10003057,1101.48,4,429.5772
CA-2021-134180,2021-11-03,JP-16135,FUR-CH-10004886,470.155,7,-13.433
CA-2021-134180,2021-11-03,JP-16135,TEC-AC-10000892,72.0,1,14.4
CA-2021-159023,2021-11-03,NW-18400,TEC-MA-10003337,179.991,3,-251.9874
CA-2021-159023,2021-11-03,NW-18400,OFF-BI-10002813,4.158,7,-3.465
CA-2021-109365,2021-11-03,XP-21865,OFF-PA-10000477,19.44,3,9.3312
CA-2021-158260,2021-11-04,CC-12475,TEC-MA-10003176,686.4,2,77.22
CA-2021-163328,2021-11-04,TP-21565,FUR-CH-10003298,104.784,1,-14.4078
CA-2021-163328,2021-11-04,TP-21565,OFF-PA-10004353,47.952,3,16.7832
CA-2021-163328,2021-11-04,TP-21565,FUR-CH-10000229,650.352,3,-97.5528
CA-2021-143308,2021-11-04,RC-19825,OFF-FA-10000621,10.74,3,5.2626
CA-2021-163755,2021-11-04,AS-10285,FUR-FU-10003394,209.88,3,35.6796
CA-2021-163328,2021-11-04,TP-21565,OFF-LA-10003930,629.184,8,228.0792
CA-2021-163328,2021-11-04,TP-21565,OFF-PA-10000176,15.176,1,5.3116
CA-2021-119018,2021-11-04,CW-11905,OFF-BI-10000494,4.176,1,1.305
CA-2021-119018,2021-11-04,CW-11905,OFF-BI-10003314,7.712,2,2.7956
CA-2021-165827,2021-11-04,MF-17665,FUR-FU-10001889,50.496,6,8.2056
US-2021-111563,2021-11-04,SM-20005,FUR-FU-10000723,66.112,4,-84.2928
US-2021-111563,2021-11-04,SM-20005,FUR-FU-10002445,11.376,3,-5.688
CA-2021-146766,2021-11-04,TT-21220,OFF-AR-10002135,192.8,4,55.912
CA-2021-119018,2021-11-04,CW-11905,OFF-PA-10000295,38.88,6,18.6624
CA-2021-166443,2021-11-04,LH-17020,FUR-FU-10004020,38.29,7,16.4647
CA-2021-163328,2021-11-04,TP-21565,OFF-SU-10002301,17.584,7,-4.1762
CA-2021-162236,2021-11-04,ER-13855,OFF-SU-10003505,185.376,2,-34.758
CA-2021-162236,2021-11-04,ER-13855,FUR-TA-10002533,876.3,10,-292.1
CA-2021-162236,2021-11-04,ER-13855,OFF-ST-10003442,45.248,2,3.9592
CA-2021-148908,2021-11-05,JH-15985,OFF-BI-10002082,53.248,2,19.968
US-2021-131611,2021-11-05,EP-13915,FUR-TA-10002774,863.128,8,-160.2952
CA-2021-157280,2021-11-05,LW-17125,FUR-FU-10003806,756.8,5,75.68
CA-2021-157280,2021-11-05,LW-17125,TEC-AC-10000057,89.97,3,18.8937
CA-2021-157280,2021-11-05,LW-17125,FUR-FU-10004665,273.96,2,71.2296
CA-2021-144092,2021-11-05,LH-17155,FUR-CH-10004875,113.888,2,9.9652
US-2021-106677,2021-11-05,AS-10285,TEC-PH-10003187,23.988,2,-15.992
CA-2021-144092,2021-11-05,LH-17155,TEC-AC-10002305,72.0,4,12.96
CA-2021-140207,2021-11-05,CS-12400,OFF-BI-10003963,29.12,5,9.828
US-2021-165078,2021-11-05,MA-17995,OFF-BI-10001989,104.9,5,50.352
CA-2021-143441,2021-11-05,EB-14170,OFF-LA-10002312,11.84,1,4.44
US-2021-165078,2021-11-05,MA-17995,OFF-AR-10002987,39.68,2,16.2688
CA-2021-144092,2021-11-05,LH-17155,OFF-EN-10001434,158.13,3,77.4837
CA-2021-125094,2021-11-05,NP-18700,TEC-AC-10004420,479.72,4,52.7692
US-2021-131611,2021-11-05,EP-13915,OFF-BI-10004364,3.564,3,-6.237
US-2021-165078,2021-11-05,MA-17995,OFF-LA-10000414,51.75,5,24.84
US-2021-131611,2021-11-05,EP-13915,FUR-BO-10000780,956.6648,7,-225.0976
US-2021-131611,2021-11-05,EP-13915,TEC-AC-10004001,171.96,5,45.1395
US-2021-131611,2021-11-05,EP-13915,OFF-BI-10001989,12.588,3,-20.1408
US-2021-153815,2021-11-06,KL-16555,OFF-PA-10004071,88.768,2,31.0688
US-2021-153815,2021-11-06,KL-16555,OFF-PA-10002421,36.112,2,12.6392
CA-2021-109925,2021-11-06,IM-15070,OFF-ST-10003442,84.84,3,22.9068
US-2021-153815,2021-11-06,KL-16555,FUR-FU-10004090,35.568,2,5.7798
US-2021-125969,2021-11-06,LS-16975,FUR-CH-10001146,81.424,2,-9.1602
US-2021-153815,2021-11-06,KL-16555,FUR-CH-10000513,207.984,2,-28.5978
US-2021-125969,2021-11-06,LS-16975,FUR-FU-10003773,238.56,3,26.2416
CA-2021-152247,2021-11-07,MA-17995,FUR-CH-10001215,1603.136,4,100.196
CA-2021-147585,2021-11-07,CB-12535,FUR-FU-10002597,14.82,3,6.2244
CA-2021-132997,2021-11-07,LW-17215,TEC-PH-10000586,263.96,4,71.2692
CA-2021-113817,2021-11-07,MJ-17740,OFF-BI-10004002,27.68,2,9.688
CA-2021-132997,2021-11-07,LW-17215,OFF-BI-10004318,276.784,2,89.9548
CA-2021-116337,2021-11-07,MC-17845,OFF-ST-10001272,314.088,3,19.6305
CA-2021-144554,2021-11-07,DM-13345,TEC-AC-10002800,119.976,3,22.4955
CA-2021-116379,2021-11-07,LD-17005,OFF-BI-10001543,57.584,2,20.1544
CA-2021-161669,2021-11-07,EM-14095,OFF-SU-10002503,11.36,2,3.2944
CA-2021-161669,2021-11-07,EM-14095,OFF-BI-10001636,26.976,4,8.7672
CA-2021-132997,2021-11-07,LW-17215,OFF-ST-10003479,116.82,3,5.841
CA-2021-116337,2021-11-07,MC-17845,FUR-FU-10002030,44.46,5,-17.784
CA-2021-132997,2021-11-07,LW-17215,OFF-PA-10004983,12.96,2,6.2208
CA-2021-161669,2021-11-07,EM-14095,OFF-BI-10001294,37.44,4,11.7
US-2021-139388,2021-11-07,CC-12475,OFF-FA-10004968,14.96,4,0.2992
CA-2021-132997,2021-11-07,LW-17215,TEC-PH-10003811,359.97,3,100.7916
CA-2021-164896,2021-11-07,PS-19045,OFF-PA-10002246,12.9,2,6.321
CA-2021-161669,2021-11-07,EM-14095,OFF-LA-10004093,14.62,2,6.8714
CA-2021-168830,2021-11-07,ML-17395,TEC-AC-10003911,479.97,3,163.1898
CA-2021-152156,2021-11-08,CG-12520,FUR-CH-10000454,731.94,3,219.582
CA-2021-152156,2021-11-08,CG-12520,FUR-BO-10001798,261.96,2,41.9136
CA-2021-138233,2021-11-09,PF-19165,TEC-AC-10002001,479.97,3,177.5889
CA-2021-158694,2021-11-10,AI-10855,OFF-AP-10000055,129.92,4,38.976
CA-2021-163384,2021-11-10,CC-12430,OFF-BI-10004970,13.216,4,4.4604
CA-2021-145177,2021-11-10,PP-18955,TEC-AC-10002550,178.92,7,-29.0745
CA-2021-163384,2021-11-10,CC-12430,OFF-PA-10003172,32.4,5,15.552
CA-2021-145177,2021-11-10,PP-18955,OFF-BI-10002082,69.888,7,-46.592
CA-2021-158694,2021-11-10,AI-10855,OFF-PA-10002421,67.71,3,32.5008
CA-2021-158694,2021-11-10,AI-10855,OFF-PA-10001363,61.4,5,28.858
CA-2021-158694,2021-11-10,AI-10855,FUR-FU-10000965,467.46,9,191.6586
CA-2021-127761,2021-11-10,SW-20275,TEC-PH-10003691,881.93,7,220.4825
CA-2021-158694,2021-11-10,AI-10855,OFF-ST-10001496,720.76,4,187.3976
CA-2021-137736,2021-11-10,DC-13285,OFF-AR-10004999,41.86,7,10.465
CA-2021-125164,2021-11-10,SH-19975,OFF-BI-10001191,20.368,1,7.3834
CA-2021-125164,2021-11-10,SH-19975,OFF-BI-10003982,49.848,3,16.8237
CA-2021-140935,2021-11-10,AB-10015,TEC-PH-10000562,221.98,2,62.1544
CA-2021-140935,2021-11-10,AB-10015,FUR-BO-10003966,341.96,2,54.7136
CA-2021-127761,2021-11-10,SW-20275,OFF-BI-10002557,3.64,1,1.365
CA-2021-162348,2021-11-10,BF-11170,FUR-FU-10003731,9.98,1,2.7944
CA-2021-115588,2021-11-10,AF-10885,OFF-ST-10001558,38.976,3,-2.436
CA-2021-152940,2021-11-10,RO-19780,OFF-ST-10000352,29.74,1,4.461
US-2021-144547,2021-11-10,MS-17770,TEC-AC-10004901,279.944,7,48.9902
CA-2021-119935,2021-11-10,KM-16225,FUR-FU-10001085,37.3,2,17.158
CA-2021-145177,2021-11-10,PP-18955,OFF-PA-10000682,4.624,1,1.6762
CA-2021-105494,2021-11-10,PC-18745,OFF-ST-10002205,155.82,7,42.0714
CA-2021-105494,2021-11-10,PC-18745,OFF-BI-10003364,70.008,3,24.5028
CA-2021-119935,2021-11-10,KM-16225,OFF-BI-10001597,81.96,2,39.3408
CA-2021-115588,2021-11-10,AF-10885,OFF-SU-10001225,14.72,5,-3.312
CA-2021-145177,2021-11-10,PP-18955,OFF-LA-10001613,9.216,4,3.3408
CA-2021-158694,2021-11-10,AI-10855,OFF-AR-10001227,14.7,5,3.969
CA-2021-145177,2021-11-10,PP-18955,TEC-PH-10000376,41.958,7,-9.7902
US-2021-136581,2021-11-10,SV-20365,OFF-PA-10002787,31.104,6,10.8864
CA-2021-145177,2021-11-10,PP-18955,OFF-PA-10004039,89.568,2,32.4684
CA-2021-145177,2021-11-10,PP-18955,OFF-PA-10001776,22.248,3,7.5087
CA-2021-145177,2021-11-10,PP-18955,OFF-AP-10002457,334.88,4,29.302
CA-2021-145177,2021-11-10,PP-18955,FUR-FU-10000758,148.288,7,29.6576
CA-2021-158694,2021-11-10,AI-10855,OFF-BI-10004656,5.184,3,1.8144
CA-2021-131968,2021-11-11,LB-16795,OFF-BI-10002852,9.888,2,-6.9216
CA-2021-124667,2021-11-11,BD-11770,OFF-ST-10002276,83.36,1,20.84
US-2021-164196,2021-11-11,AS-10285,FUR-TA-10001950,2678.94,6,241.1046
CA-2021-124667,2021-11-11,BD-11770,TEC-AC-10003447,59.97,3,14.9925
CA-2021-131968,2021-11-11,LB-16795,OFF-AP-10001058,671.544,3,50.3658
CA-2021-145548,2021-11-11,EB-13750,OFF-BI-10004236,35.232,3,11.4504
CA-2021-116722,2021-11-11,LP-17080,OFF-BI-10001890,31.504,11,11.0264
CA-2021-145548,2021-11-11,EB-13750,OFF-ST-10002562,28.14,3,7.8792
CA-2021-145548,2021-11-11,EB-13750,TEC-AC-10002305,36.0,2,6.48
CA-2021-145548,2021-11-11,EB-13750,OFF-AR-10003373,92.94,3,25.0938
CA-2021-145548,2021-11-11,EB-13750,FUR-CH-10003774,245.646,3,8.1882
CA-2021-124506,2021-11-11,BB-11545,TEC-AC-10003280,95.968,4,1.1996
CA-2021-145548,2021-11-11,EB-13750,OFF-BI-10001510,55.008,3,17.19
CA-2021-103128,2021-11-11,SC-20845,OFF-AR-10003394,14.112,6,1.2348
CA-2021-124506,2021-11-11,BB-11545,FUR-CH-10004540,47.992,2,-2.0568
CA-2021-116722,2021-11-11,LP-17080,FUR-CH-10004997,451.152,3,0.0
CA-2021-139878,2021-11-11,LD-17005,TEC-PH-10001336,257.98,2,74.8142
CA-2021-116722,2021-11-11,LP-17080,FUR-FU-10001934,41.96,2,10.9096
CA-2021-130799,2021-11-11,BK-11260,FUR-FU-10001852,6.96,4,2.2272
CA-2021-134348,2021-11-12,MS-17710,OFF-BI-10004967,4.368,7,-3.3488
CA-2021-124590,2021-11-12,SP-20920,OFF-FA-10000585,16.752,6,5.4444
CA-2021-134348,2021-11-12,MS-17710,OFF-BI-10003727,6.27,5,-4.598
CA-2021-124590,2021-11-12,SP-20920,FUR-CH-10003746,449.372,2,-12.8392
CA-2021-152170,2021-11-12,FH-14275,OFF-AR-10003394,20.58,7,5.5566
CA-2021-124590,2021-11-12,SP-20920,OFF-AP-10002311,110.096,2,33.0288
CA-2021-124590,2021-11-12,SP-20920,FUR-CH-10004495,1474.802,7,-21.0686
CA-2021-134348,2021-11-12,MS-17710,TEC-AC-10003447,31.984,2,1.999
CA-2021-149349,2021-11-12,SP-20650,FUR-FU-10001037,22.752,6,-8.532
CA-2021-152170,2021-11-12,FH-14275,OFF-EN-10002831,287.52,8,129.384
CA-2021-152170,2021-11-12,FH-14275,OFF-AP-10002350,37.68,2,10.5504
CA-2021-152170,2021-11-12,FH-14275,OFF-PA-10001763,19.98,2,8.991
CA-2021-152170,2021-11-12,FH-14275,OFF-BI-10002072,17.38,2,8.69
CA-2021-164399,2021-11-12,DW-13480,TEC-PH-10004908,203.976,3,25.497
CA-2021-164399,2021-11-12,DW-13480,FUR-TA-10003392,674.352,3,-8.4294
CA-2021-124590,2021-11-12,SP-20920,FUR-CH-10000454,1537.074,9,0.0
CA-2021-101336,2021-11-13,CK-12760,OFF-ST-10004258,36.63,3,9.8901
CA-2021-101336,2021-11-13,CK-12760,OFF-AR-10003582,140.75,5,39.41
CA-2021-101336,2021-11-13,CK-12760,OFF-ST-10000876,24.88,2,6.9664
CA-2021-101336,2021-11-13,CK-12760,OFF-ST-10003455,77.55,5,20.163
CA-2021-118570,2021-11-13,CC-12430,OFF-PA-10001289,217.056,7,78.6828
US-2021-162103,2021-11-13,LB-16795,OFF-BI-10000285,3.136,2,-4.704
CA-2021-121958,2021-11-13,CS-12505,OFF-SU-10000381,52.136,7,5.8653
CA-2021-147683,2021-11-13,PO-19180,FUR-FU-10004848,19.54,2,7.2298
CA-2021-155488,2021-11-13,FM-14290,OFF-AR-10002956,44.02,2,11.4452
CA-2021-149461,2021-11-13,AS-10135,FUR-FU-10004270,4.18,1,1.5048
US-2021-113677,2021-11-13,CM-12655,TEC-PH-10002114,2279.96,4,592.7896
US-2021-113677,2021-11-13,CM-12655,OFF-LA-10001569,14.94,3,6.8724
CA-2021-128972,2021-11-13,TS-21430,FUR-FU-10003096,30.36,4,13.0548
CA-2021-166618,2021-11-14,DP-13000,OFF-AR-10001725,23.65,1,6.149
US-2021-117541,2021-11-14,JM-16195,FUR-FU-10000550,19.92,4,6.5736
US-2021-144351,2021-11-14,RC-19960,TEC-PH-10001644,89.97,3,25.1916
CA-2021-131065,2021-11-14,AA-10375,TEC-AC-10004145,499.98,2,114.9954
CA-2021-118759,2021-11-14,MB-17305,OFF-ST-10001590,40.44,3,10.5144
CA-2021-121370,2021-11-14,EB-14110,FUR-CH-10000785,380.058,3,-21.7176
CA-2021-166618,2021-11-14,DP-13000,TEC-PH-10003356,13.98,2,3.9144
CA-2021-118759,2021-11-14,MB-17305,FUR-CH-10002335,408.006,2,72.5344
CA-2021-121370,2021-11-14,EB-14110,TEC-CO-10004115,1199.976,4,179.9964
CA-2021-131065,2021-11-14,AA-10375,OFF-PA-10002479,5.28,1,2.376
CA-2021-149482,2021-11-14,RR-19315,OFF-LA-10000248,7.38,2,3.4686
US-2021-112970,2021-11-14,TB-21250,OFF-AR-10003829,9.84,3,2.8536
CA-2021-131065,2021-11-14,AA-10375,OFF-BI-10004970,8.26,2,3.8822
CA-2021-121370,2021-11-14,EB-14110,FUR-FU-10002813,48.576,3,9.7152
CA-2021-134691,2021-11-14,KC-16540,OFF-BI-10002393,2.296,2,-3.9032
US-2021-117541,2021-11-14,JM-16195,OFF-PA-10001609,16.45,5,7.567
CA-2021-148740,2021-11-15,AH-10690,TEC-PH-10002549,361.376,2,27.1032
CA-2021-130820,2021-11-15,ON-18715,FUR-TA-10001768,630.024,4,-199.5076
CA-2021-146633,2021-11-15,TG-21310,OFF-BI-10002982,38.136,7,13.3476
CA-2021-146633,2021-11-15,TG-21310,OFF-BI-10003527,1016.792,1,381.297
CA-2021-105963,2021-11-15,SC-20770,TEC-AC-10003832,99.39,3,40.7499
CA-2021-154508,2021-11-16,RD-19900,OFF-EN-10001990,28.4,5,13.348
CA-2021-124527,2021-11-16,IM-15055,OFF-BI-10004967,8.32,5,2.808
CA-2021-118500,2021-11-17,HJ-14875,OFF-SU-10004231,49.5,5,13.365
CA-2021-134110,2021-11-17,BG-11035,TEC-PH-10002350,67.176,3,6.7176
CA-2021-134110,2021-11-17,BG-11035,OFF-PA-10000697,15.232,4,5.5216
CA-2021-150658,2021-11-17,MS-17365,OFF-BI-10004140,10.776,3,3.3675
CA-2021-108630,2021-11-18,BE-11410,OFF-BI-10002437,61.12,5,22.156
CA-2021-158575,2021-11-18,SB-20290,OFF-AP-10002998,103.968,6,16.8948
US-2021-138408,2021-11-18,KC-16255,TEC-AC-10003870,1319.96,4,527.984
CA-2021-119963,2021-11-18,SN-20710,FUR-CH-10003817,255.108,6,-18.222
CA-2021-119963,2021-11-18,SN-20710,OFF-PA-10001970,19.648,2,6.6312
CA-2021-119963,2021-11-18,SN-20710,OFF-LA-10003510,48.848,2,15.8756
CA-2021-119963,2021-11-18,SN-20710,OFF-AR-10003514,6.368,2,1.0348
CA-2021-136812,2021-11-18,AW-10930,OFF-ST-10003470,1117.92,4,55.896
CA-2021-115378,2021-11-18,AJ-10945,FUR-CH-10000863,301.96,2,33.2156
CA-2021-166226,2021-11-18,TC-21535,TEC-PH-10003357,61.192,1,6.1192
CA-2021-166226,2021-11-18,TC-21535,OFF-AP-10002867,67.84,1,18.3168
CA-2021-103464,2021-11-18,PG-18820,TEC-AC-10002842,595.0,5,95.2
US-2021-110156,2021-11-19,EH-13945,OFF-BI-10002609,1.192,2,-2.0264
US-2021-110156,2021-11-19,EH-13945,OFF-PA-10004735,10.368,2,3.6288
CA-2021-113138,2021-11-19,NP-18685,OFF-AR-10003770,17.28,6,5.0112
US-2021-110156,2021-11-19,EH-13945,OFF-EN-10003798,40.968,3,13.8267
US-2021-110156,2021-11-19,EH-13945,OFF-FA-10003495,58.368,12,21.888
CA-2021-113138,2021-11-19,NP-18685,OFF-BI-10000320,17.712,3,6.4206
US-2021-110156,2021-11-19,EH-13945,FUR-FU-10000206,2.328,2,-0.7566
CA-2021-126858,2021-11-19,JM-15265,FUR-FU-10000448,31.96,2,1.598
CA-2021-164511,2021-11-19,DJ-13630,OFF-BI-10003305,14.352,3,4.6644
CA-2021-164511,2021-11-19,DJ-13630,OFF-ST-10002583,64.96,2,2.5984
CA-2021-164511,2021-11-19,DJ-13630,OFF-ST-10004507,68.6,4,18.522
CA-2021-111143,2021-11-19,TT-21265,OFF-AP-10001947,54.96,3,15.9384
US-2021-110156,2021-11-19,EH-13945,OFF-ST-10000642,100.704,6,-16.3644
US-2021-110156,2021-11-19,EH-13945,OFF-BI-10003676,10.78,5,-17.248
